"id","sex","age","ses","premarital.sex","religious.attend"
32701,-1,-17.2431865828092,-14.4162687886826,-1.17089065894279,0
32704,1,-9.24318658280922,0.583731211317414,NA,0
32711,1,0.756813417190777,-10.2162687886826,NA,1
32713,-1,-20.2431865828092,28.0837312113174,NA,1
32716,1,-13.2431865828092,-11.8162687886826,-0.170890658942795,0
32718,1,-8.24318658280922,-19.9162687886826,-1.17089065894279,0
32719,1,-2.24318658280922,-17.1162687886826,NA,0
32723,-1,-19.2431865828092,-19.3162687886826,NA,0
32724,1,0.756813417190777,-19.1162687886826,-1.17089065894279,0
32731,-1,-8.24318658280922,NA,NA,0
32734,-1,-21.2431865828092,-11.8162687886826,NA,0
32736,-1,-8.24318658280922,6.18373121131741,1.82910934105721,0
32737,-1,9.75681341719078,-25.8162687886826,-1.17089065894279,0
32739,-1,23.7568134171908,-25.6162687886826,NA,1
32740,-1,10.7568134171908,-27.1162687886826,1.82910934105721,0
32741,-1,-21.2431865828092,-6.01626878868259,NA,0
32744,1,-0.243186582809223,-19.9162687886826,-0.170890658942795,1
32747,-1,8.75681341719078,-8.21626878868258,-0.170890658942795,1
32749,-1,-20.2431865828092,20.8837312113174,0.829109341057205,0
32754,-1,-14.2431865828092,8.78373121131742,-0.170890658942795,1
32757,1,10.7568134171908,2.38373121131742,NA,0
32759,1,26.7568134171908,-14.1162687886826,1.82910934105721,0
32760,-1,-6.24318658280922,-11.0162687886826,NA,1
32763,1,-7.24318658280922,31.9837312113174,NA,0
32767,1,-22.2431865828092,-12.1162687886826,NA,1
32769,1,-17.2431865828092,-18.6162687886826,-0.170890658942795,0
32771,1,-11.2431865828092,-19.1162687886826,-1.17089065894279,0
32779,-1,-2.24318658280922,20.8837312113174,-1.17089065894279,0
32780,-1,19.7568134171908,-27.0162687886826,NA,1
32781,-1,-9.24318658280922,-16.3162687886826,-1.17089065894279,0
32782,-1,8.75681341719078,-9.41626878868259,NA,1
32789,-1,-14.2431865828092,-4.11626878868258,NA,1
32790,-1,-15.2431865828092,-11.8162687886826,NA,0
32793,-1,-2.24318658280922,8.28373121131742,1.82910934105721,1
32796,-1,-9.24318658280922,18.6837312113174,NA,0
32800,1,7.75681341719078,20.4837312113174,-1.17089065894279,0
32801,1,24.7568134171908,28.0837312113174,NA,1
32802,1,-23.2431865828092,-14.0162687886826,0.829109341057205,1
32804,1,-2.24318658280922,18.6837312113174,-1.17089065894279,1
32810,1,-5.24318658280922,-16.9162687886826,NA,0
32815,1,-6.24318658280922,-15.2162687886826,0.829109341057205,1
32818,1,-20.2431865828092,-21.9162687886826,NA,0
32821,-1,-22.2431865828092,-14.4162687886826,NA,1
32822,1,9.75681341719078,36.7837312113174,NA,0
32836,-1,NA,-8.91626878868259,NA,0
32840,1,-11.2431865828092,-19.9162687886826,-0.170890658942795,0
32845,1,-21.2431865828092,38.2837312113174,-0.170890658942795,0
32849,-1,37.7568134171908,-16.9162687886826,NA,1
32851,-1,-7.24318658280922,2.38373121131742,-1.17089065894279,0
32854,1,39.7568134171908,5.58373121131741,NA,1
32855,1,-2.24318658280922,17.7837312113174,NA,1
32857,1,21.7568134171908,-10.5162687886826,NA,0
32858,1,14.7568134171908,-16.8162687886826,-0.170890658942795,0
32860,1,14.7568134171908,-16.0162687886826,NA,0
32864,1,17.7568134171908,5.58373121131741,-1.17089065894279,1
32871,-1,-14.2431865828092,30.1837312113174,NA,0
32872,1,-8.24318658280922,-19.3162687886826,-1.17089065894279,1
32875,1,40.7568134171908,15.5837312113174,NA,0
32876,-1,30.7568134171908,-4.61626878868258,NA,0
32879,-1,28.7568134171908,-25.7162687886826,1.82910934105721,1
32884,-1,-18.2431865828092,4.98373121131741,NA,0
32888,-1,16.7568134171908,-25.0162687886826,-0.170890658942795,1
32890,-1,1.75681341719078,-9.91626878868259,NA,1
32891,-1,-5.24318658280922,21.3837312113174,-0.170890658942795,1
32892,1,-3.24318658280922,-19.1162687886826,NA,0
32898,-1,35.7568134171908,-28.9162687886826,-0.170890658942795,1
32899,1,24.7568134171908,38.2837312113174,NA,0
32902,-1,2.75681341719078,2.18373121131741,-0.170890658942795,0
32904,-1,11.7568134171908,NA,-0.170890658942795,0
32905,1,-7.24318658280922,-18.2162687886826,NA,0
32912,-1,-13.2431865828092,2.38373121131742,NA,0
32914,-1,13.7568134171908,-10.9162687886826,NA,0
32915,-1,7.75681341719078,8.28373121131742,NA,0
32918,1,-5.24318658280922,15.1837312113174,1.82910934105721,1
32920,-1,3.75681341719078,30.1837312113174,1.82910934105721,1
32924,-1,11.7568134171908,9.98373121131741,NA,0
32926,1,2.75681341719078,-6.11626878868258,-1.17089065894279,1
32932,-1,42.7568134171908,-27.1162687886826,NA,0
32935,-1,33.7568134171908,-31.2162687886826,0.829109341057205,1
32940,-1,-7.24318658280922,-20.6162687886826,NA,1
32945,-1,17.7568134171908,19.7837312113174,-1.17089065894279,0
32946,-1,23.7568134171908,-12.9162687886826,1.82910934105721,1
32949,-1,-7.24318658280922,-11.0162687886826,NA,0
32951,1,-6.24318658280922,-2.41626878868259,1.82910934105721,1
32952,-1,-2.24318658280922,-9.41626878868259,NA,0
32957,1,22.7568134171908,-15.0162687886826,1.82910934105721,1
32958,1,-16.2431865828092,15.1837312113174,NA,0
32961,-1,7.75681341719078,-2.91626878868259,-1.17089065894279,0
32964,-1,NA,-15.2162687886826,NA,0
32969,1,-3.24318658280922,17.4837312113174,NA,0
32973,1,-17.2431865828092,-9.41626878868259,NA,0
32976,-1,-23.2431865828092,-21.6162687886826,-1.17089065894279,0
32978,1,-21.2431865828092,-16.0162687886826,NA,0
32981,1,-22.2431865828092,15.1837312113174,NA,0
32982,1,-11.2431865828092,-10.1162687886826,1.82910934105721,0
32987,1,-15.2431865828092,-9.41626878868259,NA,0
32988,-1,3.75681341719078,8.78373121131742,NA,0
32990,1,-8.24318658280922,28.0837312113174,-1.17089065894279,0
32996,1,-21.2431865828092,35.3837312113174,-1.17089065894279,0
32998,-1,-23.2431865828092,-9.91626878868259,NA,1
33004,-1,-8.24318658280922,22.8837312113174,0.829109341057205,1
33007,-1,-6.24318658280922,-11.8162687886826,NA,0
33008,-1,-2.24318658280922,-10.6162687886826,NA,0
33009,-1,1.75681341719078,15.1837312113174,-1.17089065894279,1
33010,-1,-5.24318658280922,5.38373121131742,-1.17089065894279,1
33013,-1,35.7568134171908,24.8837312113174,-0.170890658942795,0
33015,-1,37.7568134171908,-13.9162687886826,1.82910934105721,0
33018,1,-4.24318658280922,-10.6162687886826,1.82910934105721,0
33022,-1,-21.2431865828092,-20.8162687886826,NA,0
33023,-1,-2.24318658280922,15.1837312113174,NA,0
33025,1,2.75681341719078,-10.6162687886826,-0.170890658942795,1
33026,1,-12.2431865828092,27.9837312113174,NA,0
33034,1,-6.24318658280922,-11.8162687886826,NA,0
33038,1,0.756813417190777,15.1837312113174,-1.17089065894279,0
33040,1,23.7568134171908,35.6837312113174,-1.17089065894279,0
33042,-1,-10.2431865828092,18.6837312113174,NA,0
33044,-1,2.75681341719078,-18.5162687886826,NA,0
33046,-1,-15.2431865828092,-19.9162687886826,0.829109341057205,1
33048,-1,12.7568134171908,-12.2162687886826,0.829109341057205,1
33051,1,-2.24318658280922,15.1837312113174,0.829109341057205,1
33057,1,-26.2431865828092,-13.2162687886826,NA,0
33058,1,13.7568134171908,37.6837312113174,1.82910934105721,0
33060,-1,40.7568134171908,15.1837312113174,-0.170890658942795,0
33065,-1,7.75681341719078,-25.8162687886826,NA,0
33071,1,2.75681341719078,38.4837312113174,-1.17089065894279,0
33072,-1,8.75681341719078,-10.3162687886826,NA,1
33078,-1,-15.2431865828092,15.1837312113174,NA,0
33081,-1,38.7568134171908,30.1837312113174,NA,0
33084,-1,-7.24318658280922,-9.91626878868259,-1.17089065894279,0
33088,1,4.75681341719078,2.18373121131741,-1.17089065894279,0
33089,1,-9.24318658280922,-18.8162687886826,NA,0
33090,-1,-10.2431865828092,12.2837312113174,-1.17089065894279,0
33097,-1,-11.2431865828092,-21.6162687886826,NA,0
33100,-1,-6.24318658280922,8.78373121131742,-1.17089065894279,0
33101,1,-17.2431865828092,-18.8162687886826,NA,0
33103,-1,20.7568134171908,-10.3162687886826,0.829109341057205,0
33107,-1,-10.2431865828092,-11.8162687886826,-1.17089065894279,1
33109,1,-8.24318658280922,17.4837312113174,NA,0
33114,1,8.75681341719078,15.1837312113174,NA,0
33118,1,7.75681341719078,2.38373121131742,-1.17089065894279,0
33119,1,7.75681341719078,15.1837312113174,NA,0
33121,1,19.7568134171908,15.1837312113174,-0.170890658942795,0
33125,1,1.75681341719078,25.2837312113174,-1.17089065894279,0
33127,1,-26.2431865828092,-10.7162687886826,0.829109341057205,0
33133,1,-3.24318658280922,-14.1162687886826,-1.17089065894279,0
33135,1,16.7568134171908,0.283731211317416,NA,0
33137,1,-9.24318658280922,-0.516268788682588,NA,0
33138,1,4.75681341719078,39.5837312113174,0.829109341057205,0
33141,1,-2.24318658280922,15.1837312113174,NA,0
33146,1,-20.2431865828092,NA,NA,0
33149,-1,3.75681341719078,-21.8162687886826,-1.17089065894279,0
33150,1,5.75681341719078,4.08373121131741,0.829109341057205,0
33155,-1,0.756813417190777,-15.2162687886826,NA,0
33158,-1,22.7568134171908,-4.61626878868258,1.82910934105721,0
33160,1,-16.2431865828092,40.4837312113174,NA,0
33162,-1,-13.2431865828092,15.1837312113174,NA,0
33166,-1,-20.2431865828092,-9.91626878868259,-1.17089065894279,1
33169,1,-23.2431865828092,-16.9162687886826,-1.17089065894279,0
33175,-1,1.75681341719078,-9.91626878868259,-1.17089065894279,0
33178,1,-9.24318658280922,15.1837312113174,NA,0
33183,-1,36.7568134171908,24.8837312113174,1.82910934105721,0
33185,1,24.7568134171908,-14.1162687886826,NA,0
33188,-1,5.75681341719078,-19.9162687886826,-1.17089065894279,0
33189,-1,-2.24318658280922,16.4837312113174,NA,0
33190,-1,24.7568134171908,-19.0162687886826,NA,0
33195,1,-9.24318658280922,13.7837312113174,-1.17089065894279,0
33196,-1,-19.2431865828092,-15.2162687886826,NA,0
33199,1,-15.2431865828092,-13.2162687886826,-1.17089065894279,0
33202,-1,8.75681341719078,-19.3162687886826,NA,1
33204,1,22.7568134171908,2.38373121131742,-1.17089065894279,0
33209,-1,4.75681341719078,0.183731211317415,-1.17089065894279,1
33212,-1,14.7568134171908,-10.6162687886826,-1.17089065894279,1
33214,-1,-22.2431865828092,4.98373121131741,-1.17089065894279,0
33215,-1,-6.24318658280922,17.4837312113174,NA,1
33218,-1,-12.2431865828092,-9.31626878868259,NA,0
33227,1,-2.24318658280922,0.183731211317415,NA,0
33228,-1,38.7568134171908,6.78373121131742,1.82910934105721,1
33232,-1,-0.243186582809223,35.6837312113174,-1.17089065894279,0
33233,-1,-18.2431865828092,25.2837312113174,-1.17089065894279,1
33235,1,1.75681341719078,-14.1162687886826,1.82910934105721,0
33238,1,-15.2431865828092,15.1837312113174,NA,0
33239,-1,0.756813417190777,-15.2162687886826,NA,0
33245,1,-19.2431865828092,26.8837312113174,-1.17089065894279,0
33246,1,-1.24318658280922,-18.5162687886826,NA,0
33247,1,14.7568134171908,48.8837312113174,-1.17089065894279,0
33248,-1,2.75681341719078,15.1837312113174,1.82910934105721,0
33254,-1,-1.24318658280922,15.8837312113174,0.829109341057205,1
33256,1,3.75681341719078,35.3837312113174,NA,0
33257,1,-24.2431865828092,-16.0162687886826,-0.170890658942795,0
33259,1,-24.2431865828092,-14.0162687886826,NA,0
33263,-1,-2.24318658280922,15.1837312113174,NA,0
33264,1,-23.2431865828092,-10.2162687886826,-1.17089065894279,0
33267,1,-23.2431865828092,-14.4162687886826,NA,0
33270,1,-23.2431865828092,15.1837312113174,-1.17089065894279,0
33273,1,3.75681341719078,15.1837312113174,NA,1
33274,1,-18.2431865828092,-7.21626878868258,-0.170890658942795,0
33281,-1,-22.2431865828092,NA,NA,0
33283,-1,-14.2431865828092,16.4837312113174,-1.17089065894279,0
33284,-1,7.75681341719078,NA,NA,0
33285,1,-20.2431865828092,-10.4162687886826,-1.17089065894279,0
33290,1,-11.2431865828092,-20.4162687886826,NA,0
33293,-1,-26.2431865828092,-17.5162687886826,NA,0
33294,1,8.75681341719078,15.1837312113174,-1.17089065894279,0
33297,1,-11.2431865828092,35.5837312113174,1.82910934105721,0
33298,1,28.7568134171908,48.8837312113174,-0.170890658942795,1
33305,1,-10.2431865828092,14.1837312113174,-0.170890658942795,0
33306,-1,-18.2431865828092,-19.0162687886826,NA,0
33307,-1,-23.2431865828092,-19.0162687886826,NA,0
33310,-1,-15.2431865828092,-4.81626878868259,NA,0
33313,-1,-21.2431865828092,-11.8162687886826,NA,0
33315,-1,-18.2431865828092,-14.7162687886826,-1.17089065894279,0
33320,1,-24.2431865828092,NA,NA,1
33321,1,-14.2431865828092,-10.1162687886826,NA,1
33322,-1,-13.2431865828092,1.28373121131742,-1.17089065894279,1
33328,1,5.75681341719078,14.8837312113174,NA,0
33330,1,30.7568134171908,25.2837312113174,NA,1
33336,-1,27.7568134171908,-10.9162687886826,0.829109341057205,1
33339,1,17.7568134171908,-18.5162687886826,1.82910934105721,0
33340,-1,19.7568134171908,NA,NA,0
33342,1,-23.2431865828092,-16.0162687886826,NA,0
33344,-1,8.75681341719078,-20.8162687886826,1.82910934105721,1
33345,-1,-6.24318658280922,-19.0162687886826,NA,1
33348,1,22.7568134171908,15.1837312113174,NA,0
33353,-1,6.75681341719078,-11.8162687886826,-0.170890658942795,1
33361,1,-17.2431865828092,1.28373121131742,NA,0
33364,-1,-11.2431865828092,13.7837312113174,NA,1
33368,-1,1.75681341719078,8.18373121131741,-0.170890658942795,0
33372,1,14.7568134171908,-3.01626878868259,-0.170890658942795,0
33373,-1,-14.2431865828092,-9.31626878868259,-1.17089065894279,0
33377,-1,-5.24318658280922,26.0837312113174,NA,0
33379,-1,-23.2431865828092,-19.9162687886826,NA,0
33380,-1,37.7568134171908,21.3837312113174,1.82910934105721,0
33385,1,-13.2431865828092,-16.6162687886826,NA,0
33387,1,-4.24318658280922,0.183731211317415,-1.17089065894279,0
33390,-1,-8.24318658280922,-19.2162687886826,-1.17089065894279,1
33392,-1,-2.24318658280922,8.28373121131742,NA,0
33398,1,30.7568134171908,-14.1162687886826,-1.17089065894279,0
33401,1,-23.2431865828092,-5.61626878868258,NA,0
33403,1,24.7568134171908,5.58373121131741,NA,1
33404,-1,14.7568134171908,-11.4162687886826,-1.17089065894279,0
33406,-1,-10.2431865828092,18.6837312113174,NA,0
33408,-1,3.75681341719078,-19.1162687886826,-1.17089065894279,0
33410,-1,-14.2431865828092,32.5837312113174,NA,0
33414,1,1.75681341719078,15.1837312113174,-0.170890658942795,0
33416,-1,-11.2431865828092,-10.7162687886826,1.82910934105721,0
33418,-1,-21.2431865828092,-15.9162687886826,NA,0
33425,1,-13.2431865828092,-19.0162687886826,-0.170890658942795,0
33426,-1,-22.2431865828092,-15.9162687886826,-1.17089065894279,0
33431,1,19.7568134171908,-21.6162687886826,NA,1
33432,-1,-18.2431865828092,NA,-1.17089065894279,0
33435,-1,4.75681341719078,-15.2162687886826,NA,0
33438,1,-19.2431865828092,-10.2162687886826,1.82910934105721,0
33439,1,-4.24318658280922,27.9837312113174,NA,0
33441,1,-7.24318658280922,48.8837312113174,-1.17089065894279,1
33443,-1,-25.2431865828092,-14.7162687886826,NA,0
33444,1,-23.2431865828092,-16.0162687886826,-0.170890658942795,0
33447,1,-17.2431865828092,39.5837312113174,NA,0
33451,1,15.7568134171908,-16.8162687886826,-1.17089065894279,0
33457,1,-16.2431865828092,-14.1162687886826,-1.17089065894279,0
33460,-1,0.756813417190777,14.8837312113174,NA,0
33464,-1,-4.24318658280922,-27.1162687886826,-1.17089065894279,0
33468,-1,8.75681341719078,25.5837312113174,-1.17089065894279,1
33471,-1,-20.2431865828092,-10.3162687886826,NA,0
33472,-1,6.75681341719078,-1.31626878868259,NA,1
33474,-1,32.7568134171908,5.88373121131742,NA,0
33478,-1,-17.2431865828092,-10.9162687886826,-1.17089065894279,1
33481,-1,-18.2431865828092,-15.2162687886826,NA,1
33483,1,17.7568134171908,30.1837312113174,-0.170890658942795,0
33484,-1,-2.24318658280922,4.18373121131741,NA,0
33485,-1,3.75681341719078,-19.0162687886826,0.829109341057205,0
33490,1,19.7568134171908,-16.3162687886826,NA,0
33495,1,34.7568134171908,-21.9162687886826,NA,0
33496,-1,-20.2431865828092,-10.6162687886826,NA,1
33497,-1,NA,-10.6162687886826,0.829109341057205,0
33498,-1,21.7568134171908,25.5837312113174,-0.170890658942795,1
33502,-1,33.7568134171908,NA,1.82910934105721,1
33505,-1,-6.24318658280922,-19.0162687886826,NA,1
33512,1,-5.24318658280922,15.1837312113174,1.82910934105721,1
33513,1,-2.24318658280922,2.38373121131742,NA,1
33515,1,22.7568134171908,-2.91626878868259,NA,1
33518,-1,-2.24318658280922,-9.91626878868259,-0.170890658942795,0
33520,1,-2.24318658280922,-19.9162687886826,-1.17089065894279,0
33524,-1,-7.24318658280922,3.58373121131741,NA,0
33525,-1,10.7568134171908,-12.9162687886826,NA,0
33530,1,-24.2431865828092,-20.8162687886826,-1.17089065894279,0
33533,-1,31.7568134171908,-25.8162687886826,NA,1
33535,1,-0.243186582809223,-16.8162687886826,NA,0
33539,-1,-15.2431865828092,NA,NA,0
33541,1,-12.2431865828092,-18.9162687886826,NA,0
33546,1,-11.2431865828092,-11.8162687886826,-0.170890658942795,1
33554,-1,-6.24318658280922,4.98373121131741,1.82910934105721,0
33555,-1,-7.24318658280922,15.1837312113174,1.82910934105721,1
33562,-1,13.7568134171908,-10.3162687886826,0.829109341057205,1
33565,-1,-20.2431865828092,-10.3162687886826,-1.17089065894279,0
33576,-1,12.7568134171908,-19.0162687886826,NA,1
33579,1,6.75681341719078,-13.2162687886826,1.82910934105721,1
33582,-1,-20.2431865828092,30.1837312113174,-0.170890658942795,0
33583,1,3.75681341719078,-14.7162687886826,NA,1
33589,1,-25.2431865828092,-8.91626878868259,0.829109341057205,0
33590,1,-21.2431865828092,-10.7162687886826,NA,0
33594,-1,-12.2431865828092,-18.5162687886826,1.82910934105721,1
33596,-1,-16.2431865828092,-31.2162687886826,NA,0
33597,-1,24.7568134171908,-20.6162687886826,1.82910934105721,1
33599,-1,20.7568134171908,13.7837312113174,NA,1
33603,1,2.75681341719078,-11.8162687886826,NA,0
33606,1,-15.2431865828092,-15.3162687886826,-1.17089065894279,0
33607,-1,-14.2431865828092,-20.8162687886826,NA,0
33611,1,12.7568134171908,-11.8162687886826,-0.170890658942795,0
33614,1,-3.24318658280922,-16.9162687886826,NA,0
33619,-1,18.7568134171908,-11.8162687886826,-1.17089065894279,0
33621,-1,-16.2431865828092,-15.2162687886826,-0.170890658942795,0
33628,1,-18.2431865828092,-16.8162687886826,NA,1
33630,1,-10.2431865828092,21.3837312113174,-0.170890658942795,1
33632,-1,10.7568134171908,-10.7162687886826,0.829109341057205,0
33634,-1,-7.24318658280922,15.1837312113174,NA,0
33635,-1,19.7568134171908,23.2837312113174,0.829109341057205,1
33638,-1,-23.2431865828092,-15.9162687886826,0.829109341057205,0
33648,-1,34.7568134171908,-21.9162687886826,NA,0
33649,-1,-0.243186582809223,31.9837312113174,NA,1
33650,-1,4.75681341719078,-10.3162687886826,NA,1
33655,1,22.7568134171908,32.6837312113174,NA,0
33658,-1,0.756813417190777,15.1837312113174,-1.17089065894279,0
33660,1,0.756813417190777,15.1837312113174,-1.17089065894279,0
33661,1,2.75681341719078,14.8837312113174,NA,0
33665,1,-15.2431865828092,-15.0162687886826,NA,0
33668,1,7.75681341719078,43.9837312113174,-1.17089065894279,0
33672,1,-10.2431865828092,-19.1162687886826,NA,0
33674,-1,14.7568134171908,15.1837312113174,NA,1
33675,-1,-14.2431865828092,NA,-1.17089065894279,0
33676,1,-14.2431865828092,-16.0162687886826,NA,0
33681,1,12.7568134171908,-11.8162687886826,-0.170890658942795,0
33684,-1,-7.24318658280922,-10.3162687886826,-0.170890658942795,0
33685,1,-1.24318658280922,-11.0162687886826,NA,0
33686,1,-3.24318658280922,-10.1162687886826,NA,0
33688,1,-15.2431865828092,-21.7162687886826,-1.17089065894279,0
33695,1,-19.2431865828092,-10.4162687886826,-0.170890658942795,0
33705,-1,18.7568134171908,15.1837312113174,-1.17089065894279,0
33706,1,23.7568134171908,-9.41626878868259,-0.170890658942795,0
33707,-1,-27.2431865828092,NA,NA,0
33711,1,-19.2431865828092,-9.31626878868259,-1.17089065894279,0
33717,1,0.756813417190777,6.58373121131741,NA,0
33720,-1,12.7568134171908,-17.6162687886826,NA,0
33724,1,-4.24318658280922,8.18373121131741,NA,0
33726,1,38.7568134171908,-2.51626878868259,NA,0
33732,-1,-12.2431865828092,28.0837312113174,1.82910934105721,0
33734,-1,-0.243186582809223,-9.91626878868259,NA,0
33735,-1,-10.2431865828092,-9.91626878868259,-1.17089065894279,0
33739,1,11.7568134171908,39.9837312113174,-1.17089065894279,0
33740,-1,4.75681341719078,23.2837312113174,NA,0
33746,-1,10.7568134171908,-10.9162687886826,-0.170890658942795,0
33753,-1,1.75681341719078,-19.3162687886826,NA,0
33754,1,26.7568134171908,-11.3162687886826,-0.170890658942795,0
33756,1,-16.2431865828092,-3.01626878868259,-1.17089065894279,0
33760,1,-1.24318658280922,43.9837312113174,NA,0
33763,-1,-9.24318658280922,-4.11626878868258,NA,1
33766,-1,0.756813417190777,36.7837312113174,1.82910934105721,1
33770,-1,-22.2431865828092,-11.6162687886826,-1.17089065894279,0
