      1.0000       1.0000       1.0000      68.0000       1.0000      41.0000     999.0000       2.0000       0.0000       9.0000       5.0000      13.0000      15.0000      30.0000      23.0000       2.0000       2.0000       2.0000       3.0000       3.0000       2.0000       1.0000       5.0000       5.0000       4.0000       6.0000       5.0000       5.0000       4.0000       4.0000       3.0000       4.0000       3.0000       5.0000
      2.0000       1.0000       1.0000      38.0000       2.0000      32.0000       3.0000     999.0000       1.0000      21.0000       7.0000      19.0000      28.0000      38.0000      27.0000       4.0000       4.0000       4.0000       4.0000       4.0000       4.0000       4.0000       7.0000       7.0000       6.0000       6.0000       5.0000       7.0000       4.0000       5.0000       3.0000       5.0000       5.0000       5.0000
      3.0000       0.0000       1.0000      31.0000       3.0000      52.0000       4.0000       1.0000       0.0000      10.0000       4.0000      20.0000       8.0000      18.0000      20.0000       1.0000       1.0000       1.0000       2.0000       1.0000       1.0000       1.0000       3.0000       2.0000       5.0000       4.0000       1.0000       3.0000       4.0000       5.0000       4.0000       2.0000       2.0000       3.0000
      4.0000       1.0000       1.0000      31.0000       1.0000      21.0000       3.0000       3.0000       1.0000      21.0000       7.0000      17.0000      28.0000      39.0000     999.0000       4.0000       4.0000       4.0000       4.0000       4.0000       4.0000       4.0000       7.0000       7.0000       7.0000       7.0000       5.0000       6.0000       4.0000     999.0000       4.0000       3.0000       4.0000       4.0000
      5.0000       0.0000       1.0000      58.0000       3.0000     999.0000       7.0000       2.0000       0.0000      11.0000       3.0000      22.0000      12.0000      25.1956      27.0000       1.0000       2.0000       2.0000       2.0000       2.0000       2.0000       1.0000       5.0000       6.0000       4.0000       5.0000       1.0000     999.0000       5.0000       4.0000       5.0000       5.0000       3.0000       5.0000
      6.0000       0.0000       1.0000      63.0000       1.0000      42.0000       1.0000       3.0000       1.0000      20.0000       5.0000      26.0000      13.0000      37.0000      24.0000       2.0000       2.0000       2.0000       2.0000       1.0000       2.0000       2.0000       6.0000       7.0000       7.0000       7.0000       4.0000       6.0000       4.0000       3.0000       4.0000       5.0000       4.0000       4.0000
      7.0000       0.0000       1.0000      38.0000       2.0000      67.0000       1.0000       3.0000       1.0000      20.0000       5.0000      16.0000      23.0000      53.7861      23.0000       3.0000       4.0000       3.0000       4.0000       3.0000       3.0000       3.0000       6.0000       6.0000       5.0000       6.0000     999.0000       4.0000       6.0000       5.0000       2.0000       4.0000       3.0000       3.0000
      8.0000       0.0000       0.0000      54.0000       3.0000       3.0000       4.0000       2.0000       0.0000       7.0000       1.0000      30.0000      12.0000      21.0000      21.0000       1.0000       4.0000       1.0000       2.0000       2.0000       1.0000       1.0000       5.0000       2.0000       4.0000       4.0000       1.0000       5.0000       3.0000       3.0000       4.0000       5.0000       3.0000       3.0000
      9.0000       1.0000       1.0000      66.0000       2.0000       0.0000       4.0000       2.0000       0.0000       8.0000       3.0000      20.0000       9.0000      19.0000      21.0000       1.0000       3.0000       1.0000       1.0000       1.0000       1.0000       1.0000       2.0000       5.0000       3.0000       4.0000       1.0000       4.0000       3.0000       4.0000       4.0000       5.0000       3.0000       2.0000
     10.0000       0.0000       0.0000      31.0000       1.0000      43.0000       5.0000       1.0000       0.0000      11.0000       2.0000      27.0000      16.9330      18.0000      16.0000       1.0000       1.0000       1.0000       1.0000       1.0000     999.0000       1.0000       3.0000       5.0000       2.0000       4.0000       1.0000       3.0000       1.0000       4.0000       3.0000       4.0000       1.0000       3.0000
     11.0000       1.0000       0.0000      37.0000       2.0000      44.0000       4.0000       2.0000       0.0000      17.0000       7.0000      25.0000      21.0000      38.0000      32.0000       4.0000       2.0000       4.0000       4.0000       4.0000       1.0000       2.0000       7.0000       6.0000       7.0000       7.0000       6.0000       5.0000       6.0000       6.0000       5.0000       6.0000       6.0000       3.0000
     12.0000       0.0000       0.0000      48.0000       2.0000      20.0000       2.0000       2.0000       0.0000       9.0000       4.0000      14.0000      14.0000      25.9841      24.0000       2.0000       3.0000       2.0000       3.0000       2.0000       1.0000       1.0000       2.0000       1.0000     999.0000       1.0000       1.0000       3.0000       4.0000       3.0000       3.0000       4.0000       5.0000       5.0000
     13.0000       1.0000       1.0000      33.0000       1.0000      43.0000       1.0000       3.0000       1.0000      13.0000       4.0000      17.0000      20.0000      18.0000      17.0000       3.0000       2.0000       4.0000       2.0000       3.0000       3.0000       3.0000       4.0000       3.0000       4.0000       5.0000       1.0000       1.0000       3.0000       2.0000       4.0000       2.0000       3.0000       3.0000
     14.0000       1.0000       1.0000      47.0000       1.0000      19.0000       4.0000       2.0000       0.0000      16.0000       5.0000      13.0000      12.0000      28.4940      25.0000       2.0000       3.0000       1.0000       2.0000       2.0000       1.0000       1.0000       5.0000       6.0000       6.0000     999.0000       1.0000       4.0000       5.0000       3.0000       5.0000       4.0000       4.0000       4.0000
     15.0000       0.0000       0.0000      30.0000       2.0000      43.0000       3.0000       1.0000       0.0000       7.0000       1.0000      15.0000      15.0000      29.2025      29.0000       3.0000       3.0000       2.0000       2.0000       2.0000       1.0000       2.0000       4.0000       5.0000       6.0000       6.0000       4.0000     999.0000       4.0000       5.0000       6.0000       5.0000       5.0000       4.0000
     16.0000       1.0000       1.0000      48.0000       1.0000      35.0000       1.0000       1.0000       0.0000       9.0000       3.0000      29.0000       8.0000      34.9230      17.0000       2.0000       1.0000       1.0000       1.0000       1.0000       1.0000       1.0000       4.0000       3.0000       2.0000       4.0000     999.0000       4.0000       4.0000       3.0000       3.0000       1.0000       2.0000       4.0000
     17.0000       1.0000       0.0000      58.0000       1.0000     999.0000       4.0000       2.0000       0.0000       7.0000       1.0000      27.0000      13.0000      11.0912      25.0000       3.0000       3.0000       2.0000       2.0000       1.0000       1.0000       1.0000       6.0000       6.0000       6.0000       6.0000     999.0000       5.0000       3.0000       4.0000       4.0000       4.0000       5.0000       5.0000
     18.0000       0.0000       0.0000      51.0000       1.0000      17.0000       5.0000       2.0000       0.0000      10.0000       4.0000      26.0000       9.0000      29.0000      24.0000       2.0000       1.0000       1.0000       1.0000       1.0000       1.0000       2.0000       5.0000       6.0000       5.0000       6.0000       3.0000       4.0000       3.0000       6.0000       4.0000       3.0000       4.0000       4.0000
     19.0000       1.0000       0.0000      47.0000       1.0000      24.0000       1.0000       2.0000       0.0000      10.0000       2.0000      21.0000      15.0000      22.6656      25.0000       2.0000       3.0000       2.0000       2.0000       2.0000       2.0000       2.0000     999.0000       4.0000       5.0000       5.0000       6.0000       3.0000       2.0000       2.0000       5.0000       5.0000       5.0000       6.0000
     20.0000       1.0000       0.0000      41.0000       2.0000      43.0000       1.0000       3.0000       1.0000       7.0000       5.0000      17.0000      18.0000      34.0000      24.0000       2.0000       3.0000       3.0000       3.0000       3.0000       3.0000       1.0000       6.0000       6.0000       6.0000       6.0000       3.0000       7.0000       4.0000       4.0000       5.0000       5.0000       2.0000       4.0000
     21.0000       1.0000       1.0000      31.0000       1.0000      20.0000       2.0000       3.0000       1.0000      16.0000       7.0000      18.0000      26.0000      26.0000      19.0000       4.0000       4.0000       4.0000       4.0000       4.0000       3.0000       3.0000       6.0000       4.0000       5.0000       5.0000       1.0000       5.0000       4.0000       4.0000       3.0000       3.0000       2.0000       3.0000
     22.0000       1.0000       0.0000      52.0000       2.0000      34.0000       4.0000       2.0000       0.0000      13.0000       3.0000      23.0000      18.0000      33.0000      16.0000       3.0000       3.0000       2.0000       2.0000       3.0000       3.0000       2.0000       6.0000       5.0000       6.0000       6.0000       4.0000       6.0000       3.0000       1.0000       3.0000       3.0000       3.0000       3.0000
     23.0000       0.0000       0.0000      51.0000       2.0000      67.0000       2.0000       1.0000       0.0000      15.0000       4.0000      22.0000      15.0000      19.0000      16.0000       2.0000       3.0000       2.0000       3.0000       2.0000       2.0000       1.0000       2.0000       3.0000       4.0000       4.0000       1.0000       5.0000       2.0000       5.0000       3.0000       2.0000       2.0000       2.0000
     24.0000       0.0000       1.0000      53.0000       2.0000      13.0000       1.0000       2.0000       0.0000     999.0000       2.0000      14.0000      11.0000      26.0000      27.0000       1.0000       3.0000       2.0000       1.0000       1.0000       2.0000       1.0000       5.0000       6.0000       4.0000       6.0000       1.0000       4.0000       5.0000       4.0000       4.0000       4.0000       5.0000       5.0000
     25.0000       1.0000       1.0000      65.0000       3.0000     999.0000       1.0000       1.0000       0.0000      25.0000       7.0000      18.0000      17.0000      24.0000      28.0000       2.0000       4.0000       2.0000       3.0000       3.0000       2.0000       1.0000       4.0000       6.0000       4.0000       3.0000       2.0000       5.0000       5.0000       4.0000       4.0000       5.0000       6.0000       4.0000
     26.0000       1.0000       0.0000      47.0000       2.0000      44.0000       1.0000       2.0000       0.0000      16.0000       4.0000      18.0000       5.9488      32.0000      21.0000       2.0000       3.0000     999.0000       2.0000       2.0000       2.0000       1.0000       6.0000       7.0000       6.0000       6.0000       1.0000       6.0000       1.0000       5.0000       5.0000       4.0000       2.0000       4.0000
     27.0000       1.0000       0.0000      46.0000       2.0000      13.0000       8.0000       1.0000       0.0000       8.0000       4.0000      20.0000      15.0000      25.0000      21.0000       2.0000       3.0000       2.0000       1.0000       2.0000       3.0000       2.0000       4.0000       6.0000       5.0000       3.0000       3.0000       4.0000       5.0000       3.0000       2.0000       5.0000       3.0000       3.0000
     28.0000       1.0000       1.0000      34.0000       2.0000      39.0000       2.0000       3.0000       1.0000      15.0000       4.0000       6.0000      22.0000      38.0000     999.0000       3.0000       4.0000       4.0000       3.0000       3.0000       2.0000       3.0000       7.0000       6.0000       6.0000       7.0000       6.0000       6.0000       4.0000       4.0000       4.0000       3.0000     999.0000       4.0000
     29.0000       1.0000       1.0000      61.0000       1.0000      26.0000       4.0000       3.0000       1.0000       8.0000       1.0000      23.0000       8.0000      36.0000      23.0000       1.0000       2.0000       1.0000       1.0000       1.0000       1.0000       1.0000       6.0000       7.0000       5.0000       6.0000       6.0000       6.0000       4.0000       4.0000       3.0000       4.0000       4.0000       4.0000
     30.0000       0.0000       1.0000      47.0000       1.0000       0.0000       1.0000       1.0000       0.0000       7.0000       5.0000      26.0000      18.0000      10.0000      15.0000       3.0000       2.0000       3.0000       3.0000       3.0000       2.0000       2.0000       1.0000       3.0000       1.0000       1.0000       1.0000       3.0000       1.0000       4.0000       3.0000       3.0000       3.0000       1.0000
     31.0000       0.0000       0.0000      65.0000       1.0000      59.0000       3.0000     999.0000       0.0000      16.0000       4.0000      19.0000      10.3021      32.0000      24.0000     999.0000       4.0000       1.0000       2.0000       3.0000       2.0000       1.0000       7.0000       6.0000       6.0000       6.0000       1.0000       6.0000       3.0000       3.0000       5.0000       4.0000       3.0000       6.0000
     32.0000       1.0000       0.0000      37.0000       3.0000      22.0000       2.0000       2.0000       0.0000      15.0000       5.0000      14.0000      27.0000      31.0000     999.0000       4.0000       4.0000       4.0000       4.0000       4.0000       4.0000       3.0000       6.0000       5.0000       7.0000       6.0000       2.0000       5.0000     999.0000     999.0000     999.0000     999.0000     999.0000     999.0000
     33.0000       0.0000       0.0000      48.0000       3.0000      49.0000       2.0000     999.0000       1.0000      17.0000       6.0000      14.0000      20.0000      37.0000     999.0000       3.0000       3.0000       3.0000       4.0000       3.0000       2.0000       2.0000       6.0000       7.0000       7.0000       6.0000       5.0000       6.0000       4.0000       3.0000       4.0000     999.0000       4.0000       5.0000
     34.0000       1.0000       0.0000      41.0000       3.0000      35.0000       3.0000       3.0000       1.0000      21.0000       6.0000      22.0000      24.0000      32.7428      25.0000       3.0000       3.0000       2.0000       4.0000       4.0000       4.0000       4.0000       7.0000       6.0000       6.0000       6.0000     999.0000       6.0000       5.0000       4.0000       5.0000       4.0000       4.0000       3.0000
